date,data
2021-02-26 03:41:00,-1.6327844527074324
2021-02-26 03:42:00,-1.6378079832346115
2021-02-26 03:43:00,-1.6423727213013057
2021-02-26 03:44:00,-1.64647451323179
2021-02-26 03:45:00,-1.6501092906928396
2021-02-26 03:46:00,-1.6532730719204838
2021-02-26 03:47:00,-1.6559619627548314
2021-02-26 03:48:00,-1.658172157751395
2021-02-26 03:49:00,-1.6598999413042956
2021-02-26 03:50:00,-1.6611416885923294
2021-02-26 03:51:00,-1.6618938667094298
2021-02-26 03:52:00,-1.6621530355811496
2021-02-26 03:53:00,-1.6619158489800148
2021-02-26 03:54:00,-1.661179055478511
2021-02-26 03:55:00,-1.6599394993246595
2021-02-26 03:56:00,-1.6581941214361304
2021-02-26 03:57:00,-1.6559399601587161
2021-02-26 03:58:00,-1.6531741522406607
2021-02-26 03:59:00,-1.6498939335684384
2021-02-26 04:00:00,-1.646096639945843
2021-02-26 04:01:00,-1.6417797080294099
2021-02-26 04:02:00,-1.6369406758433942
2021-02-26 04:03:00,-1.6315771836585908
2021-02-26 04:04:00,-1.6256869746829135
2021-02-26 04:05:00,-1.619267895615363
2021-02-26 04:06:00,-1.6123178974430727
2021-02-26 04:07:00,-1.6048350359024792
2021-02-26 04:08:00,-1.5968174721204758
2021-02-26 04:09:00,-1.5882634732714755
2021-02-26 04:10:00,-1.579171412927704
2021-02-26 04:11:00,-1.5695397716394208
2021-02-26 04:12:00,-1.5593671375266185
2021-02-26 04:13:00,-1.5486522064629042
2021-02-26 04:14:00,-1.5373937828045765
2021-02-26 04:15:00,-1.525590779524904
2021-02-26 04:16:00,-1.5132422185200867
2021-02-26 04:17:00,-1.5003472314707764
2021-02-26 04:18:00,-1.4869050593672057
2021-02-26 04:19:00,-1.4729150533017112
2021-02-26 04:20:00,-1.458376674714677
2021-02-26 04:21:00,-1.443289495245959
2021-02-26 04:22:00,-1.4276531973897997
2021-02-26 04:23:00,-1.4114675742262721
2021-02-26 04:24:00,-1.394732529721655
2021-02-26 04:25:00,-1.3774480790437529
2021-02-26 04:26:00,-1.3596143482157141
2021-02-26 04:27:00,-1.3412315743514587
2021-02-26 04:28:00,-1.3223001059011004
2021-02-26 04:29:00,-1.3028204021094774
2021-02-26 04:30:00,-1.282793033523955
2021-02-26 04:31:00,-1.2622186815512377
2021-02-26 04:32:00,-1.2410981381466353
2021-02-26 04:33:00,-1.2194323066751522
2021-02-26 04:34:00,-1.1972222002298656
2021-02-26 04:35:00,-1.1744689430343451
2021-02-26 04:36:00,-1.1511737688323367
2021-02-26 04:37:00,-1.1273380213579625
2021-02-26 04:38:00,-1.1029631543797827
2021-02-26 04:39:00,-1.0780507303509923
2021-02-26 04:40:00,-1.0526024208570215
2021-02-26 04:41:00,-1.0266200062390698
2021-02-26 04:42:00,-1.0001053747041229
2021-02-26 04:43:00,-0.9730605224730138
2021-02-26 04:44:00,-0.9454875528485699
2021-02-26 04:45:00,-0.9173886758551656
2021-02-26 04:46:00,-0.8887662080881304
2021-02-26 04:47:00,-0.8596225716491278
2021-02-26 04:48:00,-0.8299602937354637
2021-02-26 04:49:00,-0.7997820064198887
2021-02-26 04:50:00,-0.7690904453763319
2021-02-26 04:51:00,-0.7378884499213175
2021-02-26 04:52:00,-0.7061789617541521
2021-02-26 04:53:00,-0.6739650241860438
2021-02-26 04:54:00,-0.6412497825938065
2021-02-26 04:55:00,-0.6080364818049933
2021-02-26 04:56:00,-0.5743284666855816
2021-02-26 04:57:00,-0.5401291810916139
2021-02-26 04:58:00,-0.5054421664756708
2021-02-26 04:59:00,-0.47027106179839684
2021-02-26 05:00:00,-0.4346196018767972
2021-02-26 05:01:00,-0.39849161690368057
2021-02-26 05:02:00,-0.36189103173217013
2021-02-26 05:03:00,-0.3248218642299715
2021-02-26 05:04:00,-0.2872882247498335
2021-02-26 05:05:00,-0.24929431534169655
2021-02-26 05:06:00,-0.21084442788465757
2021-02-26 05:07:00,-0.17194294416531344
2021-02-26 05:08:00,-0.13259433376796087
2021-02-26 05:09:00,-0.09280315304470475
2021-02-26 05:10:00,-0.05257404541763943
2021-02-26 05:11:00,-0.011911737922795035
2021-02-26 05:12:00,0.029178958235408826
2021-02-26 05:13:00,0.07069314917772415
2021-02-26 05:14:00,0.1126258603991473
2021-02-26 05:15:00,0.15497203671925308
2021-02-26 05:16:00,0.19772654477988977
2021-02-26 05:17:00,0.24088417380226926
2021-02-26 05:18:00,0.2844396362976528
2021-02-26 05:19:00,0.3283875707138794
2021-02-26 05:20:00,0.372722541275074
2021-02-26 05:21:00,0.4174390406489375
2021-02-26 05:22:00,0.46253149076658323
2021-02-26 05:23:00,0.5079942436436122
2021-02-26 05:24:00,0.5538215838096958
2021-02-26 05:25:00,0.6000077298157369
2021-02-26 05:26:00,0.6465468337979621
2021-02-26 05:27:00,0.693432985609709
2021-02-26 05:28:00,0.7406602120742195
2021-02-26 05:29:00,0.7882224798683958
2021-02-26 05:30:00,0.836113697104133
2021-02-26 05:31:00,0.8843277127788947
2021-02-26 05:32:00,0.9328583214023796
2021-02-26 05:33:00,0.9816992624795542
2021-02-26 05:34:00,1.0308442221002183
2021-02-26 05:35:00,1.0802868358839364
2021-02-26 05:36:00,1.1300206888548525
2021-02-26 05:37:00,1.1800393185484988
2021-02-26 05:38:00,1.230336216000755
2021-02-26 05:39:00,1.2809048267097933
2021-02-26 05:40:00,1.3317385535805788
2021-02-26 05:41:00,1.3828307579432084
2021-02-26 05:42:00,1.434174760523286
2021-02-26 05:43:00,1.4857638446326038
2021-02-26 05:44:00,1.537591256280135
2021-02-26 05:45:00,1.5896502068577305
2021-02-26 05:46:00,1.6419338752976085
2021-02-26 05:47:00,1.6944354073133867
2021-02-26 05:48:00,1.7471479205201281
2021-02-26 05:49:00,1.8000645038815797
2021-02-26 05:50:00,1.8531782194853383
2021-02-26 05:51:00,1.906482105665206
2021-02-26 05:52:00,1.9599691771138599
2021-02-26 05:53:00,2.0136324278363666
2021-02-26 05:54:00,2.0674648325403937
2021-02-26 05:55:00,2.121459347706033
2021-02-26 05:56:00,2.175608914365246
2021-02-26 05:57:00,2.2299064595051497
2021-02-26 05:58:00,2.2843448971268936
2021-02-26 05:59:00,2.338917131248688
2021-02-26 06:00:00,2.3936160563730366
2021-02-26 06:01:00,2.448434560138544
2021-02-26 06:02:00,2.5033655255392677
2021-02-26 06:03:00,2.5584018303010794
2021-02-26 06:04:00,2.613536352167395
2021-02-26 06:05:00,2.668761967047405
2021-02-26 06:06:00,2.7240715535325406
2021-02-26 06:07:00,2.7794579939658455
2021-02-26 06:08:00,2.8349141742882713
2021-02-26 06:09:00,2.890432989005161
2021-02-26 06:10:00,2.9460073405080043
2021-02-26 06:11:00,3.001630141302611
2021-02-26 06:12:00,3.0572943166147324
2021-02-26 06:13:00,3.11299280483687
2021-02-26 06:14:00,3.16871856051495
2021-02-26 06:15:00,3.2244645553395355
2021-02-26 06:16:00,3.2802237795079807
2021-02-26 06:17:00,3.335989244505279
2021-02-26 06:18:00,3.3917539840585977
2021-02-26 06:19:00,3.447511055490669
2021-02-26 06:20:00,3.5032535426656657
2021-02-26 06:21:00,3.5589745559409045
2021-02-26 06:22:00,3.614667235336177
2021-02-26 06:23:00,3.6703247520658078
2021-02-26 06:24:00,3.7259403081366567
2021-02-26 06:25:00,3.781507141229316
2021-02-26 06:26:00,3.8370185238768935
2021-02-26 06:27:00,3.8924677655256668
2021-02-26 06:28:00,3.947848215194337
2021-02-26 06:29:00,4.003153261404578
2021-02-26 06:30:00,4.058376335318669
2021-02-26 06:31:00,4.113510911609164
2021-02-26 06:32:00,4.168550509307859
2021-02-26 06:33:00,4.223488694708064
2021-02-26 06:34:00,4.278319082187485
2021-02-26 06:35:00,4.333035335018333
2021-02-26 06:36:00,4.3876311684514695
2021-02-26 06:37:00,4.442100349342087
2021-02-26 06:38:00,4.496436699066244
2021-02-26 06:39:00,4.55063409500019
2021-02-26 06:40:00,4.604686469596429
2021-02-26 06:41:00,4.658587815276909
2021-02-26 06:42:00,4.712332183436664
2021-02-26 06:43:00,4.765913685911149
2021-02-26 06:44:00,4.8193264978745365
2021-02-26 06:45:00,4.8725648566255755
2021-02-26 06:46:00,4.925623065958853
2021-02-26 06:47:00,4.978495495261893
2021-02-26 06:48:00,5.0311765808907625
2021-02-26 06:49:00,5.0836608287457565
2021-02-26 06:50:00,5.135942813927107
2021-02-26 06:51:00,5.188017183115361
2021-02-26 06:52:00,5.239878655431947
2021-02-26 06:53:00,5.291522022799883
2021-02-26 06:54:00,5.342942152377472
2021-02-26 06:55:00,5.394133987040321
2021-02-26 06:56:00,5.445092545844374
2021-02-26 06:57:00,5.495812926525742
2021-02-26 06:58:00,5.546290305014912
2021-02-26 06:59:00,5.596519937500122
2021-02-26 07:00:00,5.646497161746226
2021-02-26 07:01:00,5.696217395907182
2021-02-26 07:02:00,5.745676142426124
2021-02-26 07:03:00,5.794868987064459
2021-02-26 07:04:00,5.843791599778708
2021-02-26 07:05:00,5.8924397368397
2021-02-26 07:06:00,5.940809240240061
2021-02-26 07:07:00,5.988896039614702
2021-02-26 07:08:00,6.036696152695834
2021-02-26 07:09:00,6.084205685513623
2021-02-26 07:10:00,6.131420834036795
2021-02-26 07:11:00,6.178337884569037
2021-02-26 07:12:00,6.224953213873505
2021-02-26 07:13:00,6.271263290886197
2021-02-26 07:14:00,6.317264676253693
2021-02-26 07:15:00,6.362954023729664
2021-02-26 07:16:00,6.408328081104126
2021-02-26 07:17:00,6.453383688789808
2021-02-26 07:18:00,6.498117783028671
2021-02-26 07:19:00,6.542527394647946
2021-02-26 07:20:00,6.586609649654224
2021-02-26 07:21:00,6.630361770674068
2021-02-26 07:22:00,6.673781075648328
2021-02-26 07:23:00,6.7168649805150284
2021-02-26 07:24:00,6.759610997743298
2021-02-26 07:25:00,6.802016737022109
2021-02-26 07:26:00,6.84407990624256
2021-02-26 07:27:00,6.885798311268341
2021-02-26 07:28:00,6.927169855918346
2021-02-26 07:29:00,6.968192543011125
2021-02-26 07:30:00,7.008864473567487
2021-02-26 07:31:00,7.0491838479014595
2021-02-26 07:32:00,7.089148965274422
2021-02-26 07:33:00,7.128758223713338
2021-02-26 07:34:00,7.168010120977655
2021-02-26 07:35:00,7.206903253484927
2021-02-26 07:36:00,7.245436317260506
2021-02-26 07:37:00,7.283608108038942
2021-02-26 07:38:00,7.3214175195523525
2021-02-26 07:39:00,7.358863545939976
2021-02-26 07:40:00,7.395945279897721
2021-02-26 07:41:00,7.432661912858353
2021-02-26 07:42:00,7.4690127355557125
2021-02-26 07:43:00,7.504997136820446
2021-02-26 07:44:00,7.5406146043200994
2021-02-26 07:45:00,7.575864723909836
2021-02-26 07:46:00,7.610747178988337
2021-02-26 07:47:00,7.645261750996279
2021-02-26 07:48:00,7.679408318698402
2021-02-26 07:49:00,7.713186857480825
2021-02-26 07:50:00,7.7465974398432085
2021-02-26 07:51:00,7.77964023402081
2021-02-26 07:52:00,7.812315504315355
2021-02-26 07:53:00,7.844623610769951
2021-02-26 07:54:00,7.876565007254117
2021-02-26 07:55:00,7.908140243048853
2021-02-26 07:56:00,7.939349960865975
2021-02-26 07:57:00,7.970194896470469
2021-02-26 07:58:00,8.00067587875642
2021-02-26 07:59:00,8.030793828275554
2021-02-26 08:00:00,8.060549757353854
2021-02-26 08:01:00,8.089944769102376
2021-02-26 08:02:00,8.11898005643599
2021-02-26 08:03:00,8.147656901971597
2021-02-26 08:04:00,8.175976676978632
2021-02-26 08:05:00,8.20394084034784
2021-02-26 08:06:00,8.231550938462599
2021-02-26 08:07:00,8.258808603646013
2021-02-26 08:08:00,8.28571555388635
2021-02-26 08:09:00,8.312273592155465
2021-02-26 08:10:00,8.338484604360938
2021-02-26 08:11:00,8.364350559793916
2021-02-26 08:12:00,8.389873509923056
2021-02-26 08:13:00,8.415055586334816
2021-02-26 08:14:00,8.439899001630861
2021-02-26 08:15:00,8.464406046434888
2021-02-26 08:16:00,8.488579090207077
2021-02-26 08:17:00,8.512420579034789
2021-02-26 08:18:00,8.53593303478156
2021-02-26 08:19:00,8.559119054466366
2021-02-26 08:20:00,8.5819813085508
2021-02-26 08:21:00,8.604522540377157
2021-02-26 08:22:00,8.626745564773367
2021-02-26 08:23:00,8.648653266706424
2021-02-26 08:24:00,8.670248600565937
2021-02-26 08:25:00,8.691534588707755
2021-02-26 08:26:00,8.712514320079668
2021-02-26 08:27:00,8.733190949476908
2021-02-26 08:28:00,8.753567695740344
2021-02-26 08:29:00,8.773647840886424
2021-02-26 08:30:00,8.793434729059333
2021-02-26 08:31:00,8.812931764141387
2021-02-26 08:32:00,8.832142409955384
2021-02-26 08:33:00,8.851070187887697
2021-02-26 08:34:00,8.869718675729203
2021-02-26 08:35:00,8.888091506736275
2021-02-26 08:36:00,8.90619236772661
2021-02-26 08:37:00,8.924024998121995
2021-02-26 08:38:00,8.941593188436826
2021-02-26 08:39:00,8.958900778628749
2021-02-26 08:40:00,8.975951657047482
2021-02-26 08:41:00,8.992749758887186
2021-02-26 08:42:00,9.009299064498043
2021-02-26 08:43:00,9.025603598396692
2021-02-26 08:44:00,9.04166742731906
2021-02-26 08:45:00,9.05749465905221
2021-02-26 08:46:00,9.073089441210378
2021-02-26 08:47:00,9.088455958748535
2021-02-26 08:48:00,9.103598433749774
2021-02-26 08:49:00,9.118521123150368
2021-02-26 08:50:00,9.133228316999368
2021-02-26 08:51:00,9.147724337939655
2021-02-26 08:52:00,9.162013538435819
2021-02-26 08:53:00,9.176100300335179
2021-02-26 08:54:00,9.18998903270858
2021-02-26 08:55:00,9.203684170289273
2021-02-26 08:56:00,9.217190172213193
2021-02-26 08:57:00,9.230511520406514
2021-02-26 08:58:00,9.243652717741199
2021-02-26 08:59:00,9.256618286831838
2021-02-26 09:00:00,9.269412768246701
2021-02-26 09:01:00,9.282040719035104
2021-02-26 09:02:00,9.294506711123425
2021-02-26 09:03:00,9.306815329714526
2021-02-26 09:04:00,9.318971171777187
2021-02-26 09:05:00,9.330978844408632
2021-02-26 09:06:00,9.34284296324367
2021-02-26 09:07:00,9.354568151157176
2021-02-26 09:08:00,9.366159036020361
2021-02-26 09:09:00,9.377620249996925
2021-02-26 09:10:00,9.388956427292309
2021-02-26 09:11:00,9.400172202855579
2021-02-26 09:12:00,9.411272210827814
2021-02-26 09:13:00,9.422261082891058
2021-02-26 09:14:00,9.43314344676267
2021-02-26 09:15:00,9.443923924629573
2021-02-26 09:16:00,9.454607131570226
2021-02-26 09:17:00,9.465197674029008
2021-02-26 09:18:00,9.47570014828556
2021-02-26 09:19:00,9.486119138875564
2021-02-26 09:20:00,9.496459217122533
2021-02-26 09:21:00,9.506724939471681
2021-02-26 09:22:00,9.516920846183284
2021-02-26 09:23:00,9.527051459825772
2021-02-26 09:24:00,9.537121283309963
2021-02-26 09:25:00,9.547134799144185
2021-02-26 09:26:00,9.55709646731918
2021-02-26 09:27:00,9.567010724155944
2021-02-26 09:28:00,9.576881980816287
2021-02-26 09:29:00,9.586714621459743
2021-02-26 09:30:00,9.596513002654458
2021-02-26 09:31:00,9.606281451079717
2021-02-26 09:32:00,9.616024262422904
2021-02-26 09:33:00,9.625745700187904
2021-02-26 09:34:00,9.635449993951118
2021-02-26 09:35:00,9.645141338173916
2021-02-26 09:36:00,9.65482389081491
2021-02-26 09:37:00,9.664501771813523
2021-02-26 09:38:00,9.674179062058398
2021-02-26 09:39:00,9.683859801781518
2021-02-26 09:40:00,9.693547989243513
2021-02-26 09:41:00,9.70324757965092
2021-02-26 09:42:00,9.712962483883537
2021-02-26 09:43:00,9.722696566589597
2021-02-26 09:44:00,9.73245364611824
2021-02-26 09:45:00,9.742237491879008
2021-02-26 09:46:00,9.752051824479134
2021-02-26 09:47:00,9.761900313523553
2021-02-26 09:48:00,9.771786576798302
2021-02-26 09:49:00,9.781714179291278
2021-02-26 09:50:00,9.791686631638278
2021-02-26 09:51:00,9.801707389298599
2021-02-26 09:52:00,9.811779851449794
2021-02-26 09:53:00,9.821907359606865
2021-02-26 09:54:00,9.8320931968469
2021-02-26 09:55:00,9.842340586737832
2021-02-26 09:56:00,9.852652692038177
2021-02-26 09:57:00,9.863032614000556
2021-02-26 09:58:00,9.873483391232169
2021-02-26 09:59:00,9.88400799861969
2021-02-26 10:00:00,9.894609346917784
2021-02-26 10:01:00,9.905290280774306
